2019,1,1,11,40,23.21,23.8,2.7,192.0,875.548,0.0
2019,1,1,11,50,23.58,21.84,2.227,183.8,875.4527,0.0
2019,1,1,12,0,23.86,22.37,2.607,202.7,875.2523,0.0
2019,1,1,12,10,23.82,24.32,0.968,126.6,874.7378,0.0
2019,1,1,12,20,24.7,22.36,2.09,167.1,874.629,0.0
2019,1,1,12,30,24.16,22.46,1.055,137.7,874.4293,0.0
2019,1,1,12,40,25.03,19.17,2.498,146.8,874.0967,0.0
2019,1,1,12,50,24.68,19.57,2.023,149.0,873.946,0.0
2019,1,1,13,0,25.11,18.27,2.735,130.5,873.5376,0.0
2019,1,1,13,10,25.56,16.13,2.263,139.6,873.2858,0.0
2019,1,1,13,20,25.39,17.61,1.038,177.1,873.2802,0.0
2019,1,1,13,30,25.72,15.98,1.66,209.4,873.2859,0.0
2019,1,1,13,40,25.95,16.68,1.282,240.6,873.0884,0.0
2019,1,1,13,50,26.17,15.78,2.343,264.6,872.9999,0.0
2019,1,1,14,0,26.81,14.63,0.93,248.6,872.9046,0.0
2019,1,1,14,10,26.98,14.24,1.203,235.1,872.7344,0.0
2019,1,1,14,20,26.97,14.28,1.875,49.67,872.6052,0.0
2019,1,1,14,30,27.28,13.97,1.097,68.14,872.4894,0.0
2019,1,1,14,40,27.7,14.0,1.615,247.8,872.3378,0.0
2019,1,1,14,50,26.43,14.45,0.453,320.6,872.4169,0.0
2019,1,1,15,0,26.77,14.72,0.9,352.2,872.1846,0.0
2019,1,1,15,10,26.84,15.0,1.878,222.2,872.3124,0.0
2019,1,1,15,20,27.05,14.76,1.762,249.0,872.0692,0.0
2019,1,1,15,30,27.32,14.37,1.487,269.6,871.9767,0.0
2019,1,1,15,40,27.2,14.53,2.185,124.3,872.0413,0.0
2019,1,1,15,50,27.54,14.62,1.042,23.26,871.8655,0.0
2019,1,1,16,0,28.48,13.9,1.512,191.5,871.9624,0.0
2019,1,1,16,10,27.62,14.33,0.785,161.4,871.9675,0.0
2019,1,1,16,20,27.64,14.4,1.628,241.3,872.0105,0.0
2019,1,1,16,30,27.97,13.97,0.895,219.5,872.2032,0.0
2019,1,1,16,40,27.34,14.41,1.66,198.8,872.2197,0.0
2019,1,1,16,50,28.02,14.01,1.87,221.5,872.2609,0.0
2019,1,1,17,0,28.03,13.91,1.422,207.1,872.3662,0.0
2019,1,1,17,10,27.15,14.4,1.163,228.8,872.4348,0.0
2019,1,1,17,20,27.15,14.43,0.457,266.1,872.3871,0.0
2019,1,1,17,30,27.99,16.03,0.972,237.3,872.319,0.0
2019,1,1,17,40,26.28,15.02,1.733,248.5,872.4075,0.0
2019,1,1,17,50,25.73,15.97,2.287,236.8,872.4603,0.0
2019,1,1,18,0,25.66,15.84,2.682,232.3,872.6706,0.0
2019,1,1,18,10,25.0,18.08,2.902,250.5,872.762,0.0
2019,1,1,18,20,24.56,18.43,2.118,271.6,872.7294,0.0
2019,1,1,18,30,23.94,19.08,2.84,288.5,872.8658,0.0
2019,1,1,18,40,23.5,20.87,3.453,312.8,872.8589,0.0
2019,1,1,18,50,21.72,25.47,3.94,330.8,872.8596,0.0
2019,1,1,19,0,20.94,27.59,4.105,332.5,873.0667,0.0
2019,1,1,19,10,20.6,28.23,2.563,349.5,873.1725,0.0
2019,1,1,19,20,20.24,29.19,1.942,347.1,873.2051,0.0
2019,1,1,19,30,20.09,29.64,2.447,356.8,873.3155,0.0
2019,1,1,19,40,19.95,29.76,2.328,356.2,873.4462,0.0
2019,1,1,19,50,19.78,30.02,1.895,354.0,873.5212,0.0
2019,1,1,20,0,20.03,29.28,1.387,350.0,873.5663,0.0
2019,1,1,20,10,20.03,29.15,1.557,331.5,873.6828,0.0
2019,1,1,20,20,19.36,30.44,1.783,341.0,873.7237,0.0
2019,1,1,20,30,18.99,31.43,2.117,342.3,873.7237,0.0
2019,1,1,20,40,19.48,29.73,2.047,353.7,873.6556,0.0
2019,1,1,20,50,20.0,28.33,0.64,342.2,873.7117,0.0
2019,1,1,21,0,19.83,27.73,0.912,313.5,873.79,0.0
2019,1,1,21,10,19.76,28.12,1.245,329.2,873.8171,0.0
2019,1,1,21,20,19.73,28.17,1.315,339.5,873.9169,0.0
2019,1,1,21,30,19.43,28.19,1.41,14.17,873.9651,0.0
2019,1,1,21,40,19.75,27.34,1.655,335.0,874.0584,0.0
2019,1,1,21,50,20.12,26.37,1.345,331.0,873.9019,0.0
2019,1,1,22,0,19.87,26.57,1.35,331.3,873.9203,0.0
2019,1,1,22,10,20.28,25.57,1.152,26.67,873.9776,0.0
2019,1,1,22,20,19.83,27.25,1.178,18.32,874.1143,0.0
2019,1,1,22,30,19.04,28.33,0.953,342.9,874.2163,0.0
2019,1,1,22,40,19.77,27.16,1.695,10.45,874.2519,0.0
2019,1,1,22,50,19.69,27.26,1.55,35.84,874.2648,0.0
2019,1,1,23,0,19.74,27.45,1.692,40.5,874.2837,0.0
2019,1,1,23,10,19.71,27.33,2.397,359.7,874.2981,0.0
2019,1,1,23,20,19.8,26.23,2.603,352.5,874.3801,0.0
2019,1,1,23,30,19.8,26.29,2.107,337.0,874.4958,0.0
2019,1,1,23,40,18.84,29.58,0.922,294.5,874.6463,0.0
2019,1,1,23,50,18.79,29.96,0.533,356.8,874.5674,0.0
2019,1,2,0,0,18.47,29.88,3.182,351.8,876.4818,0.0
2019,1,2,0,10,17.6,31.8,1.933,0.0,876.3386,0.0
2019,1,2,0,20,18.2,30.08,2.003,345.5,876.3315,0.0
2019,1,2,0,30,17.55,31.23,1.985,2.672,876.3057,0.0
2019,1,2,0,40,17.6,30.25,2.712,359.5,876.5325,0.0
2019,1,2,0,50,17.77,29.63,2.808,2.339,876.3395,0.0
2019,1,2,1,0,17.29,31.82,2.967,348.7,876.262,0.0
2019,1,2,1,10,16.52,33.84,3.482,342.8,876.365,0.0
2019,1,2,1,20,16.92,32.28,2.865,336.0,876.3309,0.0
2019,1,2,1,30,16.68,33.03,2.133,326.2,876.2083,0.0
2019,1,2,1,40,16.57,31.79,2.877,338.7,876.2764,0.0
2019,1,2,1,50,16.77,31.66,3.057,340.0,876.2969,0.0
2019,1,2,2,0,15.7,34.79,2.945,340.7,876.1606,0.0
2019,1,2,2,10,16.13,33.29,2.718,3.673,876.256,0.0
2019,1,2,2,20,15.81,34.33,3.065,345.8,876.2424,0.0
2019,1,2,2,30,16.02,32.23,2.573,357.5,876.1743,0.0
2019,1,2,2,40,16.21,30.75,2.622,339.3,876.2151,0.0
2019,1,2,2,50,16.39,30.01,2.033,353.3,876.1265,0.0
2019,1,2,3,0,16.54,29.67,2.228,1.835,876.0039,0.0
2019,1,2,3,10,16.87,28.2,2.303,18.0,876.113,0.0
2019,1,2,3,20,16.53,29.1,1.973,355.2,875.9835,0.0
2019,1,2,3,30,16.35,29.47,1.647,358.2,876.0652,0.0
2019,1,2,3,40,16.4,29.18,2.383,25.16,876.1811,0.0
2019,1,2,3,50,16.51,28.41,2.347,20.49,875.9971,0.0
2019,1,2,4,0,16.33,28.31,2.072,16.0,876.0857,0.0
2019,1,2,4,10,16.22,28.98,2.012,26.91,876.1538,0.0
2019,1,2,4,20,16.34,28.77,2.287,356.9,876.0856,0.0
2019,1,2,4,30,16.04,29.61,2.358,14.83,876.2492,0.0
2019,1,2,4,40,15.88,29.71,1.97,2.529,876.3037,0.0
2019,1,2,4,50,15.83,29.96,2.738,341.0,876.3923,0.0
2019,1,2,5,0,15.67,30.47,2.998,348.3,876.4127,0.0
2019,1,2,5,10,15.46,31.22,2.952,340.7,876.4195,0.0
2019,1,2,5,20,15.25,31.95,2.943,355.7,876.5762,0.0
2019,1,2,5,30,15.18,32.36,2.557,344.1,876.4876,0.0
2019,1,2,5,40,15.59,31.47,1.508,13.33,876.5694,0.0
2019,1,2,5,50,15.56,31.5,1.86,346.4,876.7048,0.0
2019,1,2,6,0,15.19,32.4,1.638,4.663,876.6489,0.0
2019,1,2,6,10,15.21,32.58,1.805,351.0,876.9332,0.0
2019,1,2,6,20,15.41,31.79,1.947,353.4,876.8,0.0
2019,1,2,6,30,15.62,31.45,1.2,6.816,876.9905,0.0
2019,1,2,6,40,15.81,31.16,0.872,2.452,877.0538,0.0
2019,1,2,6,50,15.67,31.62,1.037,2.169,877.0767,0.0
2019,1,2,7,0,15.37,32.43,1.797,344.3,877.42,0.0
2019,1,2,7,10,14.96,33.84,1.69,339.0,877.4451,0.0
2019,1,2,7,20,14.93,33.73,1.708,342.2,877.675,0.0
2019,1,2,7,30,14.71,35.18,1.447,349.7,877.6672,0.0
2019,1,2,7,40,14.93,34.74,1.378,341.0,877.8638,0.0
2019,1,2,7,50,15.74,32.98,0.82,358.2,877.9077,0.0
2019,1,2,8,0,16.31,32.17,0.553,19.82,877.8491,0.0
2019,1,2,8,10,17.05,30.26,0.8,171.3,878.1872,0.0
2019,1,2,8,20,16.54,32.0,1.377,202.3,878.321,0.0
2019,1,2,8,30,17.11,32.82,1.08,193.7,878.491,0.0
2019,1,2,8,40,17.67,31.42,1.038,224.8,878.7021,0.0
2019,1,2,8,50,18.59,29.56,0.902,185.3,878.7478,0.0
2019,1,2,9,0,18.81,29.32,1.573,190.0,878.8206,0.0
2019,1,2,9,10,18.87,27.58,1.643,151.5,878.9272,0.0
2019,1,2,9,20,19.52,27.7,0.82,192.6,879.0383,0.0
2019,1,2,9,30,19.78,27.98,1.862,119.8,879.1606,0.0
2019,1,2,9,40,19.27,29.1,1.75,128.3,879.241,0.0
2019,1,2,9,50,18.83,31.26,1.653,154.5,879.4127,0.0
2019,1,2,10,0,18.51,32.31,2.703,207.5,879.5639,0.0
2019,1,2,10,10,19.17,31.38,2.678,233.8,879.5698,0.0
2019,1,2,10,20,19.85,32.01,2.438,190.9,879.6069,0.0
2019,1,2,10,30,19.54,33.2,2.508,223.9,879.5886,0.0
2019,1,2,10,40,19.59,32.36,2.133,195.8,879.5958,0.0
2019,1,2,10,50,19.67,32.34,2.503,205.7,879.6763,0.0
2019,1,2,11,0,19.84,31.99,1.517,196.0,879.6265,0.0
2019,1,2,11,10,20.97,30.64,1.905,248.6,879.5664,0.0
2019,1,2,11,20,21.28,30.29,2.288,158.8,879.4087,0.0
2019,1,2,11,30,21.57,29.94,1.287,140.0,879.2732,0.0
2019,1,2,11,40,21.84,29.38,1.77,224.9,879.1705,0.0
2019,1,2,11,50,22.42,27.65,0.915,276.4,879.0003,0.0
2019,1,2,12,0,22.16,27.81,1.717,115.0,878.8848,0.0
2019,1,2,12,10,22.76,25.66,0.768,160.8,878.7,0.0
2019,1,2,12,20,23.29,25.33,2.653,107.2,878.407,0.0
2019,1,2,12,30,22.74,25.14,0.73,152.3,878.3318,0.0
2019,1,2,12,40,23.58,23.4,1.072,342.4,878.1235,0.0
2019,1,2,12,50,23.88,22.51,1.202,231.7,877.8205,0.0
2019,1,2,13,0,23.78,22.59,0.99,202.6,877.7519,0.0
2019,1,2,13,10,24.05,21.14,1.345,252.7,877.425,0.0
2019,1,2,13,20,24.77,19.93,1.502,214.4,877.2879,0.0
2019,1,2,13,30,24.5,20.5,2.138,280.9,877.1188,0.0
2019,1,2,13,40,26.04,18.69,1.907,267.7,876.7366,0.0
2019,1,2,13,50,25.91,18.45,3.575,122.8,876.6413,0.0
2019,1,2,14,0,25.14,19.4,3.233,149.8,876.2941,0.0
2019,1,2,14,10,26.18,17.91,1.535,237.7,876.2601,0.0
2019,1,2,14,20,26.04,16.05,0.713,43.71,876.0627,0.0
2019,1,2,14,30,26.29,17.27,1.732,189.9,875.8994,0.0
2019,1,2,14,40,26.65,15.52,1.68,295.0,875.6868,0.0
2019,1,2,14,50,26.72,15.88,1.488,164.7,875.54,0.0
2019,1,2,15,0,27.21,15.31,3.588,225.7,875.4627,0.0
2019,1,2,15,10,26.8,15.83,1.308,196.9,875.2273,0.0
2019,1,2,15,20,26.46,16.1,3.623,205.3,875.1807,0.0
2019,1,2,15,30,27.3,15.02,2.298,80.5,874.9709,0.0
2019,1,2,15,40,27.12,15.22,1.307,191.3,874.9467,0.0
2019,1,2,15,50,27.18,14.56,2.548,98.5,874.7192,0.0
2019,1,2,16,0,27.4,15.41,1.722,178.2,874.5078,0.0
2019,1,2,16,10,27.54,15.19,2.248,196.8,874.4644,0.0
2019,1,2,16,20,27.5,15.12,0.85,182.5,874.4413,0.0
2019,1,2,16,30,27.1,15.44,1.868,121.5,874.3919,0.0
2019,1,2,16,40,26.95,15.65,0.82,89.5,874.3801,0.0
2019,1,2,16,50,28.27,14.85,2.427,218.5,874.3876,0.0
2019,1,2,17,0,28.23,15.11,2.693,200.0,874.22,0.0
2019,1,2,17,10,27.69,15.74,2.377,176.2,874.3499,0.0
2019,1,2,17,20,27.7,15.3,0.262,304.6,874.2583,0.0
2019,1,2,17,30,27.59,15.97,1.503,159.5,874.3472,0.0
2019,1,2,17,40,27.12,17.65,1.718,217.7,874.3609,0.0
2019,1,2,17,50,27.72,15.74,1.397,154.7,874.3337,0.0
2019,1,2,18,0,27.03,17.21,0.993,128.0,874.4562,0.0
2019,1,2,18,10,26.94,18.03,0.992,165.7,874.3268,0.0
2019,1,2,18,20,26.73,18.7,0.88,189.5,874.4536,0.0
2019,1,2,18,30,26.11,20.15,0.705,181.3,874.4902,0.0
2019,1,2,18,40,25.77,20.57,0.647,163.5,874.5688,0.0
2019,1,2,18,50,25.3,20.99,0.24,348.3,874.8381,0.0
2019,1,2,19,0,24.96,20.97,0.64,4.671,874.8669,0.0
2019,1,2,19,10,24.15,23.0,1.423,351.7,874.8331,0.0
2019,1,2,19,20,23.85,23.8,2.405,347.2,874.9059,0.0
2019,1,2,19,30,23.01,25.4,3.01,347.8,875.0128,0.0
2019,1,2,19,40,21.97,27.7,3.283,346.0,875.1752,0.0
2019,1,2,19,50,21.63,28.06,2.495,355.5,875.2634,0.0
2019,1,2,20,0,21.53,28.44,1.927,354.0,875.2713,0.0
2019,1,2,20,10,21.32,28.98,3.19,346.8,875.4472,0.0
2019,1,2,20,20,21.24,29.12,2.893,353.1,875.5223,0.0
2019,1,2,20,30,20.91,29.84,2.117,329.5,875.5911,0.0
2019,1,2,20,40,21.03,30.01,1.175,287.8,875.8447,0.0
2019,1,2,20,50,20.86,29.1,1.828,279.0,875.8517,0.0
2019,1,2,21,0,20.56,29.66,2.975,348.3,875.8686,0.0
2019,1,2,21,10,20.36,30.69,2.022,37.26,875.9373,0.0
2019,1,2,21,20,20.4,30.45,1.088,25.0,875.9168,0.0
2019,1,2,21,30,20.5,29.98,0.895,310.9,875.9849,0.0
2019,1,2,21,40,20.21,30.5,1.045,341.5,876.0939,0.0
2019,1,2,21,50,19.79,31.59,1.375,300.2,876.2437,0.0
2019,1,2,22,0,19.74,31.7,1.382,336.7,876.2573,0.0
2019,1,2,22,10,19.69,31.71,0.568,245.3,876.3484,0.0
2019,1,2,22,20,19.72,31.95,1.567,256.7,876.4026,0.0
2019,1,2,22,30,19.48,32.31,1.445,323.8,876.4304,0.0
2019,1,2,22,40,19.91,31.18,1.233,335.5,876.4851,0.0
2019,1,2,22,50,20.41,30.01,1.242,23.18,876.5016,0.0
2019,1,2,23,0,19.88,31.42,1.445,346.9,876.6583,0.0
2019,1,2,23,10,19.49,32.39,1.705,14.0,876.7199,0.0
2019,1,2,23,20,19.81,31.76,2.178,30.65,876.6448,0.0
2019,1,2,23,30,19.61,32.11,2.905,26.66,876.5349,0.0
2019,1,2,23,40,19.56,32.06,2.518,26.18,876.5391,0.0
2019,1,2,23,50,19.4,32.48,2.633,330.2,876.571,0.0
2019,1,3,0,0,23.56,31.42,2.03,352.7,874.1602,0.0
2019,1,3,0,10,23.2,32.15,2.308,354.0,874.1259,0.0
2019,1,3,0,20,22.72,33.27,2.913,347.8,874.1089,0.0
2019,1,3,0,30,22.5,33.76,2.773,327.3,874.1572,0.0
2019,1,3,0,40,22.6,33.26,2.827,325.5,874.0891,0.0
2019,1,3,0,50,22.38,33.68,2.775,326.3,874.0415,0.0
2019,1,3,1,0,22.48,33.26,2.477,349.0,874.0415,0.0
2019,1,3,1,10,22.15,34.13,1.51,344.0,874.0211,0.0
2019,1,3,1,20,21.82,34.87,1.342,16.51,874.1041,0.0
2019,1,3,1,30,22.09,34.24,1.153,354.7,874.0829,0.0
2019,1,3,1,40,22.23,33.54,1.557,342.2,874.1807,0.0
2019,1,3,1,50,21.68,34.46,2.18,334.2,874.0964,0.0
2019,1,3,2,0,21.55,35.09,2.488,333.0,873.9754,0.0
2019,1,3,2,10,21.84,34.32,2.953,338.7,874.003,0.0
2019,1,3,2,20,21.45,35.09,3.378,346.8,873.9553,0.0
2019,1,3,2,30,21.74,34.05,3.202,342.0,873.8735,0.0
2019,1,3,2,40,21.31,35.1,3.26,347.0,873.9009,0.0
2019,1,3,2,50,20.62,38.05,3.342,343.0,873.8599,0.0
2019,1,3,3,0,20.47,38.49,2.848,349.0,873.8327,0.0
2019,1,3,3,10,20.64,37.71,3.08,344.8,873.8395,0.0
2019,1,3,3,20,20.65,37.64,3.08,344.5,873.8599,0.0
2019,1,3,3,30,20.8,36.65,2.867,351.8,874.003,0.0
2019,1,3,3,40,20.55,37.82,2.45,341.7,874.1597,0.0
2019,1,3,3,50,20.1,40.08,1.087,14.38,874.2618,0.0
2019,1,3,4,0,20.33,38.6,0.495,8.63,874.3367,0.0
2019,1,3,4,10,20.09,39.89,0.712,343.7,874.3775,0.0
2019,1,3,4,20,20.01,40.44,0.663,325.3,874.507,0.0
2019,1,3,4,30,19.99,40.82,1.193,299.3,874.5956,0.0
2019,1,3,4,40,19.66,41.83,1.53,328.8,874.6345,0.0
2019,1,3,4,50,19.44,42.56,2.4,330.8,874.8215,0.0
2019,1,3,5,0,19.06,43.71,3.335,344.3,874.9607,0.0
2019,1,3,5,10,19.09,43.5,2.088,329.3,875.0215,0.0
2019,1,3,5,20,19.31,42.78,2.01,327.0,875.0855,0.0
2019,1,3,5,30,19.14,43.41,2.162,334.8,875.0949,0.0
2019,1,3,5,40,18.93,44.11,2.185,335.0,875.2656,0.0
2019,1,3,5,50,19.39,42.35,1.987,346.2,875.3677,0.0
2019,1,3,6,0,19.12,43.07,1.967,10.67,875.6061,0.0
2019,1,3,6,10,19.54,42.62,2.013,3.16,875.6811,0.0
2019,1,3,6,20,19.75,43.09,1.712,11.31,875.7288,0.0
2019,1,3,6,30,19.99,43.76,1.788,7.494,875.8582,0.0
2019,1,3,6,40,19.95,41.9,1.533,335.2,876.0149,0.0
2019,1,3,6,50,19.74,42.88,1.948,352.8,876.1375,0.0
2019,1,3,7,0,19.75,43.91,1.76,2.832,876.2805,0.0
2019,1,3,7,10,19.66,44.66,1.608,356.5,876.2429,0.0
2019,1,3,7,20,19.69,45.67,1.932,14.7,876.3345,0.0
2019,1,3,7,30,20.08,45.09,2.233,20.97,876.4644,0.0
2019,1,3,7,40,20.35,43.89,1.443,19.37,876.6075,0.0
2019,1,3,7,50,20.97,43.09,2.483,43.5,876.7084,0.0
2019,1,3,8,0,21.64,40.26,0.383,70.76,876.8174,0.0
2019,1,3,8,10,21.82,40.71,1.47,64.96,876.8642,0.0
2019,1,3,8,20,22.44,39.85,1.928,47.34,876.9465,0.0
2019,1,3,8,30,22.24,41.38,1.597,58.9,877.1226,0.0
2019,1,3,8,40,22.82,39.89,1.208,98.8,877.2271,0.0
2019,1,3,8,50,23.27,38.83,1.553,91.8,877.322,0.0
2019,1,3,9,0,22.98,39.83,1.783,204.3,877.3337,0.0
2019,1,3,9,10,23.01,39.94,2.047,181.3,877.4113,0.0
2019,1,3,9,20,22.83,39.94,2.01,181.7,877.4134,0.0
2019,1,3,9,30,23.63,37.79,1.99,218.2,877.4402,0.0
2019,1,3,9,40,23.27,38.43,1.8,178.2,877.632,0.0
2019,1,3,9,50,24.08,35.91,0.517,114.6,877.9307,0.0
2019,1,3,10,0,24.36,35.26,1.503,117.7,877.917,0.0
2019,1,3,10,10,24.78,34.49,1.58,115.4,877.9374,0.0
2019,1,3,10,20,24.74,34.71,2.255,243.6,878.0463,0.0
2019,1,3,10,30,24.62,34.96,2.967,107.5,877.9687,0.0
2019,1,3,10,40,25.04,34.51,2.457,171.6,877.9267,0.0
2019,1,3,10,50,25.64,32.86,1.338,127.6,877.9356,0.0
2019,1,3,11,0,25.72,33.25,1.09,107.6,877.7314,0.0
2019,1,3,11,10,25.37,33.29,1.442,157.7,877.7142,0.0
2019,1,3,11,20,26.0,32.24,0.952,110.3,877.6313,0.0
2019,1,3,11,30,26.26,32.05,2.09,143.3,877.54,0.0
2019,1,3,11,40,26.52,31.91,1.367,197.6,877.3491,0.0
2019,1,3,11,50,26.48,31.55,1.823,167.7,877.2266,0.0
2019,1,3,12,0,26.35,31.25,1.517,127.3,877.002,0.0
2019,1,3,12,10,27.58,29.79,1.508,188.5,876.7978,0.0
2019,1,3,12,20,27.22,29.83,3.523,122.0,876.5664,0.0
2019,1,3,12,30,27.45,28.89,1.195,131.8,876.2531,0.0
2019,1,3,12,40,28.04,28.29,2.012,175.3,876.1074,0.0
2019,1,3,12,50,27.56,28.57,1.96,163.8,875.7883,0.0
2019,1,3,13,0,28.45,27.14,0.632,130.5,875.5566,0.0
2019,1,3,13,10,29.16,26.31,3.032,148.2,875.4631,0.0
2019,1,3,13,20,28.48,27.23,1.748,40.94,875.2027,0.0
2019,1,3,13,30,28.33,27.28,1.427,205.9,874.9711,0.0
2019,1,3,13,40,29.56,25.28,0.862,173.5,874.7942,0.0
2019,1,3,13,50,28.97,25.79,3.182,126.9,874.6376,0.0
2019,1,3,14,0,28.84,25.9,1.798,223.1,874.3518,0.0
2019,1,3,14,10,30.14,23.09,2.233,156.7,874.2021,0.0
2019,1,3,14,20,30.41,23.07,1.848,181.3,874.0906,0.0
2019,1,3,14,30,29.41,24.74,3.48,201.7,873.9058,0.0
2019,1,3,14,40,29.72,23.43,0.482,95.9,873.7815,0.0
2019,1,3,14,50,29.36,23.55,2.173,141.5,873.5605,0.0
2019,1,3,15,0,30.25,22.29,1.207,143.6,873.4084,0.0
2019,1,3,15,10,30.52,21.44,0.758,62.06,873.3533,0.0
2019,1,3,15,20,30.33,21.37,1.262,284.5,873.2686,0.0
2019,1,3,15,30,30.86,21.04,0.998,224.7,873.0383,0.0
2019,1,3,15,40,30.56,20.57,1.903,145.0,872.8478,0.0
2019,1,3,15,50,30.88,19.59,0.323,56.13,872.6573,0.0
2019,1,3,16,0,31.19,19.22,1.533,157.4,872.5688,0.0
2019,1,3,16,10,30.71,18.66,2.055,276.3,872.5007,0.0
2019,1,3,16,20,30.9,18.11,1.575,278.5,872.5073,0.0
2019,1,3,16,30,30.69,18.38,1.51,310.4,872.4305,0.0
2019,1,3,16,40,31.0,19.14,2.45,192.4,872.2881,0.0
